Cluster,RA_ICRS,DE_ICRS,GLON,GLAT,r50,nbstars07,pmRA*,pmDE,plx,Flag,AgeNN,AVNN,DMNN,DistPc,X,Y,Z,Rgc,SimbadName,_RA.icrs,_DE.icrs,E(B-V)
1237,Stock_4,28.039,57.055,131.148,-4.845,0.163,44,-1.115,0.341,0.729,NN,7.85,0.56,10.61,1322.0,-866.0,992.0,-111.0,9260.0,ClStock4,28.039,57.055,0.14
1238,Stock_5,31.119,64.365,130.731,2.605,0.193,101,-0.729,-2.069,1.013,NN,8.12,1.21,9.95,975.0,-636.0,738.0,44.0,9006.0,ClStock5,31.119,64.365,0.4428009
1239,Stock_7,37.431,60.627,134.701,0.02,0.279,129,-3.496,0.484,1.441,NN,7.86,1.46,9.25,708.0,-498.0,503.0,0.0,8852.0,ClStock7,37.431,60.627,0.4851463
1240,Stock_8,81.956,34.452,173.316,-0.223,0.153,275,0.094,-2.249,0.446,NN,7.16,1.17,11.86,2354.0,-2338.0,274.0,-9.0,10682.0,ClStock8,81.956,34.452,0.78999996
1241,Teutsch_1,84.871,33.347,175.559,1.207,0.011,29,0.653,-0.767,0.223,NN,7.44,1.95,13.63,5318.0,-5301.0,411.0,112.0,13647.0,Teutsch1,84.871,33.347,0.6711973
1242,Teutsch_10,86.096,28.828,179.951,-0.288,0.044,67,0.834,-1.892,0.319,NN,8.79,1.81,12.69,3450.0,-3450.0,2.0,-17.0,11790.0,Teutsch10,86.096,28.828,0.8755106
1243,Teutsch_103,142.145,-46.607,270.753,3.199,0.032,37,-5.055,3.342,0.356,NN,8.56,2.36,12.24,2800.0,36.0,-2795.0,156.0,8761.0,Teutsch103,142.145,-46.607,
1244,Teutsch_106,164.836,-59.557,289.16,0.284,0.038,30,-5.909,2.115,0.1,NN,9.48,1.74,14.28,7184.0,2357.0,-6786.0,35.0,9046.0,Teutsch106,164.8361,-59.557,
1245,Teutsch_11,96.352,13.878,197.645,0.656,0.029,14,0.382,-0.619,0.176,manual,9.3,1.4,14.0,6309.0,-6012.0,-1912.0,72.0,14479.0,Teutsch11,96.352,13.878,0.6149763
1246,Teutsch_12,96.428,13.611,197.916,0.597,0.047,40,-0.704,-0.98,0.234,manual,8.92,1.78,12.94,3865.0,-3677.0,-1189.0,40.0,12076.0,Teutsch12,96.428,13.611,0.5847196
1247,Teutsch_125,333.316,58.939,103.742,2.092,0.065,22,-3.867,-2.78,0.469,NN,6.94,2.72,11.62,2112.0,-501.0,2050.0,77.0,9076.0,Teutsch125,333.316,58.939,1.5551026
1248,Teutsch_126,333.455,55.712,101.977,-0.611,0.093,57,-1.82,-2.23,0.437,NN,7.69,1.13,11.74,2227.0,-462.0,2178.0,-23.0,9067.0,Teutsch126,333.455,55.712,0.43454403
1249,Teutsch_127,334.747,56.121,102.806,-0.675,0.03,30,-3.344,-2.417,0.242,NN,7.06,2.08,12.69,3450.0,-764.0,3364.0,-40.0,9706.0,Teutsch127,334.747,56.121,0.8025638
1250,Teutsch_13,100.984,1.404,210.827,-1.029,0.055,13,-0.097,0.518,0.155,NN,6.9,1.94,13.59,5220.0,-4481.0,-2674.0,-93.0,13097.0,Teutsch13,100.984,1.404,0.68853414
1251,Teutsch_143a,167.141,-60.741,290.686,-0.338,0.033,95,-5.602,2.283,0.219,NN,9.04,1.47,12.8,3623.0,1280.0,-3390.0,-21.0,7831.0,Teutsch143a,167.141,-60.741,
1252,Teutsch_144,320.438,50.595,92.726,0.446,0.106,60,-1.89,-3.129,0.352,NN,8.94,1.81,12.0,2517.0,-119.0,2514.0,19.0,8825.0,Teutsch144,320.438,50.595,0.75517666
1253,Teutsch_145,280.617,-5.249,27.24,-0.403,0.019,44,-1.635,-3.436,0.264,NN,8.62,4.15,12.75,3545.0,3152.0,1622.0,-24.0,5435.0,Teutsch145,280.617,-5.249,1.23
1254,Teutsch_14a,270.873,-22.12,7.917,-0.027,0.045,43,-0.369,-1.611,0.343,tooRed,,,,,,,,,Teutsch14a,270.873,-22.12,1.665
1255,Teutsch_156,315.95,47.215,88.246,0.264,0.039,108,-3.432,-3.826,0.17,NN,9.03,2.33,13.54,5113.0,156.0,5111.0,23.0,9648.0,Teutsch156,315.95,47.215,0.92561644
1256,Teutsch_2,85.342,39.237,170.752,4.643,0.05,65,0.533,-1.366,0.167,manual,9.2,1.2,13.41,4807.0,-4729.0,770.0,389.0,13091.0,Teutsch2,85.342,39.237,0.54012305
1257,Teutsch_22,315.428,44.114,85.684,-1.522,0.027,84,-3.519,-4.84,0.188,NN,8.36,2.62,13.39,4765.0,358.0,4750.0,-126.0,9288.0,Teutsch22,315.428,44.114,0.9806126
1258,Teutsch_23,356.976,62.996,115.792,1.008,0.048,28,-2.986,-1.387,0.29,NN,6.75,2.69,12.69,3453.0,-1502.0,3109.0,60.0,10321.0,Teutsch23,356.976,62.996,0.9179179
1259,Teutsch_27,294.343,18.7,54.735,-1.24,0.009,13,-2.924,-6.308,0.245,NN,7.51,3.03,13.17,4303.0,2483.0,3512.0,-93.0,6828.0,Teutsch27,294.343,18.7,1.2802627
1260,Teutsch_28,307.059,35.103,74.625,-2.078,0.058,47,-2.076,-3.936,0.242,NN,9.28,3.74,13.1,4168.0,1104.0,4016.0,-151.0,8275.0,Teutsch28,307.059,35.103,1.3789855
1261,Teutsch_30,306.929,36.074,75.352,-1.426,0.026,29,-3.18,-5.692,0.539,NN,7.46,3.41,11.23,1760.0,445.0,1703.0,-43.0,8076.0,Teutsch30,306.929,36.074,1.043205
1262,Teutsch_31,163.209,-59.463,288.374,0.014,0.02,14,-6.155,2.451,0.145,NN,9.22,2.35,13.84,5857.0,1846.0,-5558.0,1.0,8547.0,Teutsch31,163.2091,-59.463,
1263,Teutsch_35,294.091,35.742,69.565,7.218,0.414,143,-0.683,-2.439,2.007,NN,8.01,0.0,8.54,509.0,176.0,473.0,64.0,8177.0,Teutsch35,294.091,35.742,0.036343556
1264,Teutsch_38,131.523,-38.025,259.122,3.175,0.615,100,-8.636,3.669,1.502,NN,7.57,0.01,9.14,671.0,-126.0,-658.0,37.0,8492.0,Teutsch38,131.523,-38.025,
1265,Teutsch_42,292.554,18.535,53.769,0.163,0.005,13,-3.116,-5.83,0.182,tooRed,,,,,,,,,Teutsch42,292.554,18.535,2.905
1266,Teutsch_44,155.347,-54.45,282.18,2.262,0.024,30,-4.613,2.239,0.1,NN,9.41,0.58,14.21,6962.0,1467.0,-6800.0,274.0,9668.0,Teutsch44,155.347,-54.45,
1267,Teutsch_49,109.596,-17.585,231.601,-2.192,0.077,59,-0.347,0.104,0.35,tooRed,,,,,,,,,Teutsch49,109.596,-17.585,1.485
1268,Teutsch_50,121.787,-36.057,253.008,-2.006,0.023,15,-2.899,2.327,0.229,NN,8.79,3.06,13.38,4736.0,-1383.0,-4526.0,-165.0,10725.0,Teutsch50,121.787,-36.057,
1269,Teutsch_51,88.463,26.834,182.738,0.48,0.034,80,0.545,-0.345,0.216,NN,8.83,2.62,13.35,4673.0,-4667.0,-223.0,39.0,13009.0,Teutsch51,88.463,26.834,0.96391916
1270,Teutsch_52,82.575,38.244,170.431,2.289,0.063,9,0.059,-0.136,0.158,notEnoughStars,,,,,,,,,Teutsch52,82.575,38.244,0.955
1271,Teutsch_54,341.858,59.781,107.907,0.577,0.027,15,-2.878,-1.762,0.212,notEnoughStars,,,,,,,,,Teutsch54,341.858,59.781,1.29
1272,Teutsch_61,113.661,-19.793,235.375,0.145,0.028,41,-2.277,3.145,0.31,NN,7.66,1.64,12.37,2978.0,-1692.0,-2450.0,7.0,10327.0,Teutsch61,113.661,-19.793,0.5195699
1273,Teutsch_66,143.368,-52.381,275.279,-0.475,0.02,17,-4.152,3.184,0.191,NN,8.47,2.89,13.06,4095.0,376.0,-4077.0,-33.0,8946.0,Teutsch66,143.368,-52.381,
1274,Teutsch_7,296.928,24.273,60.767,-0.559,0.042,21,-2.944,-4.936,0.191,tooRed,,,,,,,,,Teutsch7,296.928,24.273,1.9799999
1275,Teutsch_74,326.422,58.097,100.368,3.61,0.04,79,-3.244,-3.064,0.218,NN,9.13,2.4,13.59,5221.0,-937.0,5126.0,328.0,10599.0,Teutsch74,326.422,58.097,0.9421015
1276,Teutsch_8,300.598,35.31,71.86,2.424,0.006,28,-3.496,-6.704,0.492,NN,6.6,2.2,11.49,1982.0,616.0,1881.0,83.0,7949.0,Teutsch8,300.598,35.31,0.8394207
1277,Teutsch_80,223.361,-60.478,317.418,-1.084,0.039,99,-5.553,-3.581,0.349,manual,8.35,4.0,11.93,2432.0,1790.0,-1645.0,-46.0,6752.0,Teutsch80,223.361,-60.478,
1278,Teutsch_84,256.09,-42.07,344.445,-0.456,0.035,163,-1.738,-1.109,0.406,NN,9.02,3.48,11.94,2446.0,2357.0,-656.0,-19.0,6018.0,Teutsch84,256.09,-42.07,
1279,Teutsch_85,258.309,-39.718,347.333,-0.398,0.038,41,-1.864,-3.123,0.14,tooRed,,,,,,,,,Teutsch85,258.309,-39.718,
1280,Toepler_1,300.318,33.615,70.299,1.724,0.016,20,-2.349,-5.081,0.252,NN,7.81,1.93,12.69,3454.0,1163.0,3250.0,103.0,7877.0,ClToepler1,300.318,33.615,0.80499995
1281,Tombaugh_1,105.126,-20.569,232.339,-7.311,0.051,179,-2.564,3.833,0.371,NN,9.1,0.66,12.04,2554.0,-1548.0,-2005.0,-325.0,10089.0,ClTombaugh1,105.126,-20.569,0.17999999
1282,Tombaugh_2,105.773,-20.82,232.836,-6.88,0.028,224,-0.464,1.349,0.079,NN,9.21,0.83,14.85,9316.0,-5587.0,-7370.0,-1115.0,15757.0,ClTombaugh2,105.773,-20.82,0.33499998
1283,Tombaugh_4,37.305,61.787,134.216,1.077,0.055,160,-1.057,-0.163,0.275,NN,9.2,2.69,12.77,3576.0,-2494.0,2563.0,67.0,11133.0,ClTombaugh4,37.305,61.787,0.946359
1284,Tombaugh_5,56.984,59.07,143.944,3.599,0.17,444,0.515,-2.388,0.561,NN,8.27,2.07,11.16,1706.0,-1377.0,1002.0,107.0,9768.0,ClTombaugh5,56.984,59.07,0.6203538
1285,Trumpler_1,23.915,61.283,128.219,-1.134,0.031,53,-1.598,-0.541,0.348,NN,7.46,1.63,12.22,2773.0,-1715.0,2178.0,-54.0,10289.0,ClTrumpler1,23.915,61.283,0.4407699
1286,Trumpler_10,131.943,-42.566,262.866,0.582,0.89,446,-12.532,6.527,2.287,NN,7.51,0.0,8.15,427.0,-53.0,-424.0,4.0,8403.0,ClTrumpler10,131.9431,-42.566,
1287,Trumpler_11,151.248,-61.619,284.462,-4.869,0.057,70,-7.057,3.314,0.248,NN,7.44,0.7,12.77,3578.0,890.0,-3452.0,-303.0,8210.0,ClTrumpler11,151.2481,-61.619,
1288,Trumpler_12,151.621,-60.29,283.822,-3.69,0.049,158,-6.913,4.463,0.253,NN,8.82,0.49,12.6,3307.0,788.0,-3205.0,-212.0,8203.0,ClTrumpler12,151.6211,-60.29,
1289,Trumpler_13,155.952,-60.142,285.521,-2.359,0.045,189,-6.743,4.122,0.189,NN,8.26,1.31,13.32,4612.0,1233.0,-4440.0,-189.0,8380.0,ClTrumpler13,155.9521,-60.142,
1290,Trumpler_14,160.986,-59.553,287.411,-0.579,0.044,267,-6.54,2.076,0.385,manual,7.8,1.0,11.8,2290.0,685.0,-2185.0,-23.0,7960.0,ClTrumpler14,160.9861,-59.553,
1291,Trumpler_15,161.177,-59.369,287.41,-0.371,0.039,138,-6.209,2.016,0.398,manual,6.95,1.5,12.07,2599.0,777.0,-2480.0,-16.0,7958.0,ClTrumpler15,161.1771,-59.369,
1292,Trumpler_16,161.253,-59.7,287.599,-0.646,0.061,110,-6.864,2.509,0.389,NN,7.13,1.16,11.62,2107.0,637.0,-2008.0,-23.0,7960.0,ClTrumpler16,161.2531,-59.7,
1293,Trumpler_17,164.108,-59.23,288.686,0.424,0.066,168,-4.631,2.216,0.375,NN,7.3,1.84,12.16,2709.0,868.0,-2566.0,20.0,7900.0,ClTrumpler17,164.108,-59.23,
1294,Trumpler_18,167.826,-60.656,290.964,-0.132,0.069,29,-7.172,0.569,0.624,NN,7.68,0.76,10.91,1523.0,545.0,-1422.0,-3.0,7923.0,ClTrumpler18,167.8261,-60.656,
1295,Trumpler_19,168.623,-57.563,290.195,2.892,0.105,629,-1.675,-1.237,0.374,NN,9.69,0.37,12.0,2509.0,865.0,-2351.0,126.0,7836.0,ClTrumpler19,168.623,-57.563,
1296,Trumpler_2,39.232,55.905,137.386,-3.977,0.323,154,1.583,-5.352,1.431,NN,8.05,0.86,9.26,710.0,-521.0,479.0,-49.0,8874.0,ClTrumpler2,39.232,55.905,0.31
1297,Trumpler_20,189.882,-60.637,301.472,2.201,0.112,738,-7.089,0.18,0.251,NN,9.27,0.88,12.65,3392.0,1769.0,-2891.0,130.0,7178.0,ClTrumpler20,189.8821,-60.637,
1298,Trumpler_21,203.068,-62.787,307.581,-0.284,0.071,95,-4.682,-2.312,0.722,NN,7.69,0.58,10.61,1326.0,809.0,-1051.0,-6.0,7603.0,ClTrumpler21,203.068,-62.787,
1299,Trumpler_22,217.783,-61.169,314.657,-0.588,0.103,140,-5.12,-2.683,0.386,NN,7.51,1.78,11.94,2439.0,1714.0,-1735.0,-25.0,6848.0,ClTrumpler22,217.783,-61.169,
1300,Trumpler_23,240.218,-53.539,328.855,-0.484,0.062,368,-4.178,-4.746,0.352,NN,8.85,2.18,12.07,2590.0,2217.0,-1339.0,-21.0,6267.0,ClTrumpler23,240.218,-53.539,
1301,Trumpler_25,261.125,-39.006,349.167,-1.771,0.079,578,0.358,-2.12,0.402,NN,8.36,2.47,11.64,2130.0,2091.0,-400.0,-65.0,6261.0,ClTrumpler25,261.125,-39.006,
1302,Trumpler_26,262.126,-29.487,357.53,2.855,0.072,71,-0.873,-3.082,0.623,NN,8.4,1.78,10.91,1524.0,1520.0,-65.0,75.0,6819.0,ClTrumpler26,262.126,-29.487,0.35117894
1303,Trumpler_28,264.231,-32.469,356.014,-0.283,0.089,103,-0.851,-2.824,0.678,NN,7.89,1.79,10.73,1397.0,1394.0,-97.0,-6.0,6946.0,ClTrumpler28,264.231,-32.469,
1304,Trumpler_29,265.347,-40.158,349.967,-5.129,0.145,142,0.489,-2.308,0.673,NN,7.71,0.72,10.86,1488.0,1459.0,-258.0,-133.0,6884.0,ClTrumpler29,265.347,-40.158,
1305,Trumpler_3,48.004,63.218,138.014,4.54,0.276,211,-3.354,-0.112,1.461,NN,7.67,0.69,9.21,693.0,-514.0,462.0,54.0,8866.0,ClTrumpler3,48.004,63.218,0.35
1306,Trumpler_30,269.182,-35.298,355.717,-5.263,0.096,125,1.243,-2.189,0.707,NN,8.64,0.81,10.65,1346.0,1336.0,-100.0,-123.0,7003.0,ClTrumpler30,269.182,-35.298,
1307,Trumpler_32,274.294,-13.349,17.17,1.358,0.057,123,-1.052,1.158,0.578,NN,9.13,1.32,11.03,1608.0,1536.0,474.0,38.0,6819.0,ClTrumpler32,274.294,-13.349,0.5462572
1308,Trumpler_33,276.159,-19.711,12.395,-3.213,0.048,29,0.435,0.449,0.677,NN,7.76,1.22,10.81,1455.0,1418.0,311.0,-81.0,6928.0,ClTrumpler33,276.159,-19.711,0.59
1309,Trumpler_34,279.935,-8.439,24.092,-1.261,0.043,27,-0.933,-3.448,0.305,tooRed,,,,,,,,,ClTrumpler34,279.935,-8.439,2.0
1310,Trumpler_35,280.741,-4.215,28.215,-0.041,0.047,39,-1.032,-2.219,0.319,NN,7.59,3.22,12.22,2784.0,2454.0,1316.0,-1.0,6031.0,ClTrumpler35,280.741,-4.215,1.0646691
1311,Trumpler_5,99.126,9.465,202.814,1.021,0.134,2051,-0.59,0.273,0.284,manual,9.63,1.2,12.42,3047.0,-2809.0,-1181.0,54.0,11211.0,ClTrumpler5,99.126,9.465,0.5567745
1312,Trumpler_7,111.849,-23.949,238.216,-3.325,0.066,102,-2.484,3.329,0.554,NN,7.82,0.78,11.17,1712.0,-900.0,-1453.0,-99.0,9354.0,ClTrumpler7,111.849,-23.949,0.26530677
1313,Trumpler_9,118.911,-25.888,243.073,1.278,0.037,119,-3.402,3.069,0.339,NN,7.5,0.73,12.04,2554.0,-1156.0,-2276.0,56.0,9765.0,ClTrumpler9,118.911,-25.888,0.18588597
1314,Turner_3,274.393,-18.875,12.351,-1.348,0.02,16,0.474,-2.504,0.584,NN,7.99,1.81,11.18,1719.0,1679.0,367.0,-40.0,6670.0,ClTurner3,274.393,-18.875,0.63938624
1315,Turner_5,143.284,-36.358,264.25,11.212,0.781,22,0.092,-3.115,2.373,NN,8.51,0.04,8.19,435.0,-42.0,-424.0,84.0,8393.0,ClTurner5,143.284,-36.358,
1316,Turner_9,296.165,29.494,64.943,2.648,0.151,34,0.346,-2.399,0.563,NN,8.49,0.85,11.25,1774.0,750.0,1605.0,81.0,7757.0,ClTurner9,296.165,29.494,0.265
1317,UBC_1,287.87,56.801,87.496,19.816,0.665,47,-2.579,3.649,3.049,NN,7.84,0.35,7.57,326.0,13.0,306.0,110.0,8332.0,UBC1,287.87,56.801,0.044999998
1318,UBC_100,281.238,-11.127,22.285,-3.655,0.104,25,-1.111,-3.323,0.702,NN,8.2,1.38,10.78,1429.0,1320.0,541.0,-91.0,7040.0,UBC100,281.238,-11.127,0.435
1319,UBC_101,279.496,-7.135,25.045,-0.274,0.07,54,-0.319,-3.037,0.413,NN,7.45,2.82,11.69,2175.0,1971.0,921.0,-10.0,6435.0,UBC101,279.496,-7.135,0.86249185
1320,UBC_102,280.613,-6.904,25.757,-1.155,0.091,42,-1.027,-2.503,0.513,NN,8.52,1.16,11.37,1877.0,1690.0,815.0,-37.0,6698.0,UBC102,280.613,-6.904,0.37969285
1321,UBC_103,280.633,-6.592,26.044,-1.029,0.066,97,-0.396,-2.266,0.285,NN,7.35,1.4,12.37,2984.0,2681.0,1310.0,-53.0,5808.0,UBC103,280.633,-6.592,0.34963787
1322,UBC_104,280.692,-6.257,26.373,-0.935,0.06,61,0.486,-0.809,0.295,NN,7.81,1.71,12.41,3028.0,2713.0,1345.0,-49.0,5785.0,UBC104,280.692,-6.257,0.47492468
1323,UBC_105,280.319,-5.427,26.945,-0.229,0.085,75,0.459,-0.997,0.467,NN,7.92,1.98,11.66,2144.0,1911.0,971.0,-8.0,6501.0,UBC105,280.319,-5.427,0.5912248
1324,UBC_106,280.475,-5.417,27.028,-0.354,0.121,431,-1.088,-1.317,0.399,NN,8.2,1.92,11.86,2353.0,2096.0,1069.0,-14.0,6334.0,UBC106,280.475,-5.417,0.6978389
1325,UBC_107,279.769,-4.8,27.242,0.558,0.085,184,0.958,-1.652,0.318,NN,8.37,2.69,11.99,2501.0,2223.0,1144.0,24.0,6222.0,UBC107,279.769,-4.8,0.53999996
1326,UBC_108,281.611,-5.181,27.763,-1.271,0.111,46,-2.94,-3.648,0.627,NN,8.87,1.92,11.0,1585.0,1402.0,738.0,-35.0,6976.0,UBC108,281.611,-5.181,0.49000585
1327,UBC_10a,324.652,62.206,102.416,7.285,0.512,43,-2.131,-3.031,1.075,NN,7.15,0.89,9.71,873.0,-186.0,846.0,110.0,8568.0,UBC10a,324.652,62.206,0.43320283
1328,UBC_10b,327.047,61.032,102.507,5.653,0.474,40,-3.471,-1.859,1.015,NN,7.75,1.36,10.01,1006.0,-216.0,977.0,99.0,8612.0,UBC10b,327.047,61.032,0.46999997
1329,UBC_11,246.666,-59.936,327.001,-7.548,1.034,44,-0.342,-6.794,2.147,NN,7.83,0.44,8.24,444.0,369.0,-240.0,-58.0,7973.0,UBC11,246.666,-59.936,
1330,UBC_110,281.62,-4.979,27.934,-1.157,0.092,70,-0.795,-2.619,0.247,tooRed,,,,,,,,,UBC110,281.62,-4.979,1.79
1331,UBC_113,285.138,-1.557,32.583,-2.736,0.055,96,0.499,-0.512,0.386,NN,8.63,1.97,11.98,2487.0,2093.0,1338.0,-118.0,6387.0,UBC113,285.138,-1.557,0.42875704
1332,UBC_114,286.446,-0.399,34.205,-3.367,0.103,39,-1.47,-1.874,0.656,NN,7.7,1.02,10.91,1517.0,1252.0,851.0,-89.0,7138.0,UBC114,286.446,-0.399,0.31478846
1333,UBC_118,282.649,9.763,41.551,4.643,0.11,85,-0.237,-4.23,0.654,NN,8.6,0.93,10.9,1512.0,1127.0,999.0,122.0,7280.0,UBC118,282.649,9.763,0.41091037
1334,UBC_119,290.628,8.41,43.96,-2.999,0.089,78,-1.349,-2.355,0.561,NN,9.41,0.87,11.1,1659.0,1192.0,1150.0,-86.0,7239.0,UBC119,290.628,8.41,0.325
1335,UBC_12,126.027,-8.405,231.616,16.244,0.463,19,-8.301,4.131,2.219,NN,8.37,0.23,8.32,461.0,-275.0,-347.0,129.0,8622.0,UBC12,126.027,-8.405,0.037740182
1336,UBC_120,284.108,13.242,45.305,4.928,0.087,28,1.13,1.438,0.838,NN,8.27,0.91,10.3,1148.0,804.0,813.0,98.0,7579.0,UBC120,284.108,13.242,0.47187215
1337,UBC_121,288.891,12.844,47.096,0.59,0.069,50,-1.238,-3.355,0.567,NN,8.21,2.19,11.03,1607.0,1094.0,1177.0,16.0,7340.0,UBC121,288.891,12.844,0.89564127
1338,UBC_122,288.142,15.717,49.302,2.556,0.078,92,-0.555,-3.132,0.358,NN,7.71,2.4,12.13,2671.0,1740.0,2023.0,119.0,6902.0,UBC122,288.142,15.717,0.8723434
1339,UBC_123,294.181,18.247,54.261,-1.332,0.054,61,-2.102,-4.725,0.39,NN,8.41,2.41,11.88,2371.0,1384.0,1924.0,-55.0,7216.0,UBC123,294.181,18.247,0.9099726
1340,UBC_124,295.404,19.036,55.523,-1.948,0.078,61,-1.893,-5.26,0.363,NN,8.07,2.52,12.09,2621.0,1483.0,2159.0,-89.0,7188.0,UBC124,295.404,19.036,0.8086934
1341,UBC_125,288.881,22.968,56.088,5.279,0.138,38,-1.135,-4.054,0.762,NN,8.76,1.38,10.62,1332.0,740.0,1101.0,122.0,7678.0,UBC125,288.881,22.968,0.5049008
1342,UBC_126,294.985,20.054,56.214,-1.103,0.043,37,-1.855,-4.391,0.366,NN,7.3,2.62,11.97,2482.0,1380.0,2062.0,-47.0,7259.0,UBC126,294.985,20.054,0.92168283
1343,UBC_129,299.05,26.448,63.625,-1.097,0.21,115,-0.967,-4.337,0.844,NN,7.72,1.11,10.41,1208.0,536.0,1082.0,-23.0,7877.0,UBC129,299.05,26.448,0.50924015
1344,UBC_13,120.914,3.54,218.116,17.666,1.1,36,-7.749,-1.13,1.609,NN,8.26,0.0,9.0,629.0,-472.0,-370.0,191.0,8819.0,UBC13,120.914,3.54,0.005
1345,UBC_130,298.06,27.437,64.012,0.179,0.106,98,-2.099,-5.856,0.393,NN,7.44,1.58,11.82,2308.0,1011.0,2075.0,7.0,7616.0,UBC130,298.06,27.437,0.50558865
1346,UBC_132,299.271,28.445,65.422,-0.223,0.037,85,-1.897,-4.814,0.272,NN,8.98,2.67,12.34,2942.0,1223.0,2675.0,-11.0,7602.0,UBC132,299.271,28.445,0.84
1347,UBC_133,303.694,28.355,67.446,-3.554,0.105,81,-1.12,-4.678,0.583,NN,7.93,2.34,11.01,1589.0,608.0,1464.0,-98.0,7869.0,UBC133,303.694,28.355,1.1472478
1348,UBC_134,299.722,31.095,67.896,0.826,0.05,57,-2.174,-5.983,0.368,NN,7.87,1.92,11.87,2370.0,891.0,2195.0,34.0,7765.0,UBC134,299.722,31.095,0.7198993
1349,UBC_135,299.824,33.724,70.177,2.136,0.066,62,-3.515,-6.437,0.223,NN,7.38,2.05,13.15,4263.0,1444.0,4008.0,158.0,7975.0,UBC135,299.824,33.724,0.76914597
1350,UBC_136,304.49,32.582,71.336,-1.77,0.133,87,-0.045,-3.267,0.69,NN,8.22,1.97,10.68,1365.0,436.0,1293.0,-42.0,8008.0,UBC136,304.49,32.582,0.79674286
1351,UBC_137,301.131,35.237,72.026,2.017,0.024,38,-2.427,-4.014,0.389,NN,8.46,1.55,11.94,2438.0,751.0,2317.0,85.0,7934.0,UBC137,301.131,35.237,0.6420337
1352,UBC_139,302.728,35.764,73.167,1.197,0.103,66,-2.091,-4.883,0.457,NN,8.36,1.02,11.61,2095.0,606.0,2005.0,43.0,7989.0,UBC139,302.728,35.764,0.43507844
1353,UBC_14,294.746,3.703,41.734,-8.829,1.068,46,0.131,-2.103,1.306,NN,7.72,0.72,9.38,752.0,554.0,495.0,-115.0,7800.0,UBC14,294.746,3.703,0.185
1354,UBC_141,313.576,35.686,78.353,-5.916,0.087,39,-1.024,0.362,0.709,NN,9.32,0.51,10.6,1315.0,264.0,1281.0,-135.0,8176.0,UBC141,313.576,35.686,0.265
1355,UBC_143,299.689,45.553,80.292,8.352,0.142,26,-3.183,-7.858,0.727,NN,8.67,0.44,10.47,1243.0,207.0,1213.0,180.0,8222.0,UBC143,299.689,45.553,0.27999997
1356,UBC_146,309.368,46.467,84.807,3.267,0.086,145,-4.047,-4.325,0.423,NN,7.64,1.46,12.0,2515.0,227.0,2500.0,143.0,8489.0,UBC146,309.368,46.467,1.4158608
1357,UBC_147,308.317,47.147,84.896,4.262,0.115,53,-3.367,-4.799,0.437,NN,7.54,1.17,11.64,2129.0,188.0,2115.0,158.0,8421.0,UBC147,308.317,47.147,0.4939729
1358,UBC_148,309.732,46.464,84.971,3.084,0.114,69,-2.099,-3.234,0.414,NN,7.69,1.7,11.92,2419.0,211.0,2407.0,130.0,8477.0,UBC148,309.732,46.464,1.1718152
1359,UBC_149,312.253,46.47,86.042,1.704,0.16,94,-0.884,-1.926,0.389,NN,7.54,1.19,11.91,2414.0,166.0,2408.0,71.0,8520.0,UBC149,312.253,46.47,0.32654744
1360,UBC_150,325.52,37.584,86.439,-11.552,0.152,26,-4.16,-6.715,1.141,NN,8.3,0.37,9.7,871.0,53.0,852.0,-174.0,8330.0,UBC150,325.52,37.584,0.19100726
1361,UBC_151,311.961,47.432,86.639,2.493,0.17,77,-2.363,-1.542,0.565,NN,8.26,0.8,11.13,1683.0,98.0,1678.0,73.0,8410.0,UBC151,311.961,47.432,0.255
1362,UBC_152,314.345,47.367,87.654,1.196,0.085,21,-0.548,-1.77,0.714,NN,8.49,1.51,10.68,1367.0,55.0,1366.0,28.0,8395.0,UBC152,314.345,47.367,0.4764611
1363,UBC_153,316.243,46.271,87.668,-0.515,0.075,64,-5.098,-6.254,0.271,NN,8.52,0.84,12.65,3391.0,137.0,3388.0,-30.0,8874.0,UBC153,316.243,46.271,0.46557337
1364,UBC_154,317.093,46.334,88.124,-0.908,0.06,59,-2.294,-3.725,0.265,NN,8.73,1.49,12.61,3323.0,108.0,3321.0,-52.0,8876.0,UBC154,317.093,46.334,0.4604274
1365,UBC_155,318.413,50.134,91.481,1.06,0.127,63,-2.893,-4.058,0.58,NN,8.68,2.63,11.01,1593.0,-41.0,1592.0,29.0,8531.0,UBC155,318.413,50.134,1.2135452
1366,UBC_156,321.715,49.114,92.289,-1.183,0.077,47,-3.755,-4.378,0.424,NN,8.4,1.28,11.85,2343.0,-93.0,2341.0,-48.0,8752.0,UBC156,321.715,49.114,0.52186334
1367,UBC_157,328.682,49.748,96.124,-3.701,0.097,28,2.123,-0.296,0.82,NN,8.25,0.71,10.31,1151.0,-122.0,1142.0,-74.0,8539.0,UBC157,328.682,49.748,0.21499999
1368,UBC_158,323.818,53.655,96.335,1.226,0.066,40,-2.582,-2.806,0.463,NN,8.18,1.32,11.68,2169.0,-239.0,2155.0,46.0,8846.0,UBC158,323.818,53.655,0.49675572
1369,UBC_159,339.03,39.621,96.44,-16.166,0.183,67,-1.905,-4.786,1.988,NN,7.16,0.82,8.37,472.0,-50.0,450.0,-131.0,8403.0,UBC159,339.03,39.621,0.099999994
